  0.46253786E+00  0.97301983E+01
  0.47051265E+00  0.97542770E+01
  0.47848744E+00  0.97779266E+01
  0.48646223E+00  0.98011443E+01
  0.49443702E+00  0.98239247E+01
  0.50241181E+00  0.98462597E+01
  0.51038660E+00  0.98681386E+01
  0.51836139E+00  0.98895482E+01
  0.52633618E+00  0.99104731E+01
  0.53431098E+00  0.99308961E+01
  0.54228577E+00  0.99507990E+01
  0.55026056E+00  0.99701630E+01
  0.55823535E+00  0.99889694E+01
  0.56621014E+00  0.10007200E+02
  0.57418493E+00  0.10024839E+02
  0.58215972E+00  0.10041870E+02
  0.59013451E+00  0.10058282E+02
  0.59810930E+00  0.10074064E+02
  0.60608409E+00  0.10089210E+02
  0.61405888E+00  0.10103714E+02
  0.62203367E+00  0.10117574E+02
  0.63000846E+00  0.10130792E+02
  0.63798325E+00  0.10143370E+02
  0.64595804E+00  0.10155311E+02
  0.65393284E+00  0.10166623E+02
  0.66190763E+00  0.10177310E+02
  0.66988242E+00  0.10187380E+02
  0.67785721E+00  0.10196839E+02
  0.68583200E+00  0.10205691E+02
  0.69380679E+00  0.10213943E+02
  0.70178158E+00  0.10221596E+02
  0.70975637E+00  0.10228653E+02
  0.71773116E+00  0.10235114E+02
  0.72570595E+00  0.10240978E+02
  0.73368074E+00  0.10246242E+02
  0.74165553E+00  0.10250903E+02
  0.74963032E+00  0.10254956E+02
  0.75760511E+00  0.10258396E+02
  0.76557991E+00  0.10261219E+02
  0.77355470E+00  0.10263420E+02
  0.78152949E+00  0.10264996E+02
  0.78950428E+00  0.10265942E+02
  0.79747907E+00  0.10266258E+02
  0.80543844E+00  0.10266264E+02
  0.81339781E+00  0.10266282E+02
  0.82135718E+00  0.10266311E+02
  0.82931655E+00  0.10266353E+02
  0.83727592E+00  0.10266406E+02
  0.84523529E+00  0.10266470E+02
  0.85319465E+00  0.10266546E+02
  0.86115402E+00  0.10266634E+02
  0.86911339E+00  0.10266732E+02
  0.87707276E+00  0.10266842E+02
  0.88503213E+00  0.10266962E+02
  0.89299150E+00  0.10267093E+02
  0.90095087E+00  0.10267234E+02
  0.90891024E+00  0.10267386E+02
  0.91686961E+00  0.10267547E+02
  0.92482898E+00  0.10267718E+02
  0.93278835E+00  0.10267898E+02
  0.94074772E+00  0.10268087E+02
  0.94870709E+00  0.10268284E+02
  0.95666646E+00  0.10268490E+02
  0.96462583E+00  0.10268705E+02
  0.97258520E+00  0.10268926E+02
  0.98054457E+00  0.10269155E+02
  0.98850394E+00  0.10269391E+02
  0.99646331E+00  0.10269634E+02
  0.10044227E+01  0.10269883E+02
  0.10123820E+01  0.10270138E+02
  0.10203414E+01  0.10270398E+02
  0.10283008E+01  0.10270664E+02
  0.10362602E+01  0.10270934E+02
  0.10442195E+01  0.10271209E+02
  0.10521789E+01  0.10271488E+02
  0.10601383E+01  0.10271771E+02
  0.10680976E+01  0.10272057E+02
  0.10760570E+01  0.10272346E+02
  0.10840164E+01  0.10272639E+02
  0.10919757E+01  0.10272934E+02
  0.10999351E+01  0.10273231E+02
  0.11078945E+01  0.10273530E+02
  0.11158538E+01  0.10273831E+02
  0.11238132E+01  0.10274134E+02
  0.11317726E+01  0.10274438E+02
  0.11397320E+01  0.10274743E+02
  0.11476913E+01  0.10275049E+02
  0.11556507E+01  0.10275356E+02
  0.11636101E+01  0.10275664E+02
  0.11715694E+01  0.10275972E+02
  0.11795288E+01  0.10276281E+02
  0.11874882E+01  0.10276590E+02
  0.11954475E+01  0.10276900E+02
  0.12034069E+01  0.10277210E+02
  0.12113663E+01  0.10277520E+02
  0.12193257E+01  0.10277830E+02
  0.12272850E+01  0.10278141E+02
  0.12352444E+01  0.10278452E+02
  0.12432038E+01  0.10278763E+02
  0.12511631E+01  0.10279075E+02
  0.12591225E+01  0.10279387E+02
  0.12670819E+01  0.10279699E+02
  0.12750412E+01  0.10280012E+02
  0.12830006E+01  0.10280326E+02
  0.12909600E+01  0.10280640E+02
  0.12989193E+01  0.10280955E+02
  0.13068787E+01  0.10281271E+02
  0.13148381E+01  0.10281588E+02
  0.13227975E+01  0.10281906E+02
  0.13307568E+01  0.10282225E+02
  0.13387162E+01  0.10282545E+02
  0.13466756E+01  0.10282866E+02
  0.13546349E+01  0.10283188E+02
  0.13625943E+01  0.10283511E+02
  0.13705537E+01  0.10283835E+02
  0.13785130E+01  0.10284160E+02
  0.13864724E+01  0.10284487E+02
  0.13944318E+01  0.10284814E+02
  0.14023912E+01  0.10285141E+02
  0.14103505E+01  0.10285470E+02
  0.14183099E+01  0.10285799E+02
  0.14262693E+01  0.10286128E+02
  0.14342286E+01  0.10286457E+02
  0.14421880E+01  0.10286786E+02
  0.14501474E+01  0.10287114E+02
  0.14581067E+01  0.10287441E+02
  0.14660661E+01  0.10287767E+02
  0.14740255E+01  0.10288091E+02
  0.14819848E+01  0.10288413E+02
  0.14899442E+01  0.10288732E+02
  0.14979036E+01  0.10289048E+02
  0.15058630E+01  0.10289360E+02
  0.15138223E+01  0.10289668E+02
  0.15217817E+01  0.10289972E+02
  0.15297411E+01  0.10290269E+02
  0.15377004E+01  0.10290561E+02
  0.15456598E+01  0.10290845E+02
  0.15536192E+01  0.10291123E+02
  0.15615785E+01  0.10291392E+02
  0.15695379E+01  0.10291652E+02
  0.15774973E+01  0.10291902E+02
  0.15854567E+01  0.10292143E+02
  0.15934160E+01  0.10292372E+02
  0.16013754E+01  0.10292589E+02
  0.16093348E+01  0.10292794E+02
  0.16172941E+01  0.10292986E+02
  0.16252535E+01  0.10293163E+02
  0.16332129E+01  0.10293326E+02
  0.16411722E+01  0.10293474E+02
  0.16491316E+01  0.10293606E+02
  0.16570910E+01  0.10293722E+02
  0.16650503E+01  0.10293820E+02
  0.16730097E+01  0.10293901E+02
  0.16809691E+01  0.10293964E+02
  0.16889285E+01  0.10294008E+02
  0.16969032E+01  0.10293594E+02
  0.17048780E+01  0.10292353E+02
  0.17128528E+01  0.10290290E+02
  0.17208276E+01  0.10287409E+02
  0.17288024E+01  0.10283719E+02
  0.17367772E+01  0.10279230E+02
  0.17447520E+01  0.10273954E+02
  0.17527268E+01  0.10267902E+02
  0.17607016E+01  0.10261090E+02
  0.17686764E+01  0.10253532E+02
  0.17766512E+01  0.10245242E+02
  0.17846259E+01  0.10236235E+02
  0.17926007E+01  0.10226528E+02
  0.18005755E+01  0.10216135E+02
  0.18085503E+01  0.10205071E+02
  0.18165251E+01  0.10193352E+02
  0.18244999E+01  0.10180991E+02
  0.18324747E+01  0.10168002E+02
  0.18404495E+01  0.10154401E+02
  0.18484243E+01  0.10140199E+02
  0.18563991E+01  0.10125412E+02
  0.18643739E+01  0.10110052E+02
  0.18723486E+01  0.10094133E+02
  0.18803234E+01  0.10077669E+02
  0.18882982E+01  0.10060672E+02
  0.18962730E+01  0.10043156E+02
  0.19042478E+01  0.10025134E+02
  0.19122226E+01  0.10006621E+02
  0.19201974E+01  0.99876304E+01
  0.19281722E+01  0.99681754E+01
  0.19361470E+01  0.99482702E+01
  0.19441218E+01  0.99279289E+01
  0.19520965E+01  0.99071654E+01
  0.19600713E+01  0.98859938E+01
  0.19680461E+01  0.98644280E+01
  0.19760209E+01  0.98424820E+01
  0.19839957E+01  0.98201698E+01
  0.19919705E+01  0.97975051E+01
  0.19999453E+01  0.97745019E+01
  0.20079201E+01  0.97511737E+01
  0.20158949E+01  0.97275346E+01
  0.20238697E+01  0.97035982E+01
  0.20318445E+01  0.96793785E+01
  0.20398192E+01  0.96548896E+01
  0.20477940E+01  0.96301460E+01
  0.20557688E+01  0.96051621E+01
  0.20637436E+01  0.95799532E+01
  0.20717184E+01  0.95545347E+01
  0.20796932E+01  0.95289228E+01
  0.20876680E+01  0.95031341E+01
  0.20956428E+01  0.94771861E+01
  0.21036176E+01  0.94510969E+01
  0.21115924E+01  0.94248854E+01
  0.21195672E+01  0.93985712E+01
  0.21275419E+01  0.93721749E+01
  0.21355167E+01  0.93457176E+01
  0.21434915E+01  0.93192214E+01
  0.21514663E+01  0.92927088E+01
  0.21594411E+01  0.92662033E+01
  0.21674159E+01  0.92397287E+01
  0.21753907E+01  0.92133095E+01
  0.21833655E+01  0.91869705E+01
  0.21913403E+01  0.91607370E+01
  0.21993151E+01  0.91346346E+01
  0.22072899E+01  0.91086892E+01
  0.22152646E+01  0.90829268E+01
  0.22232394E+01  0.90573739E+01
  0.22312142E+01  0.90320570E+01
  0.22391890E+01  0.90070029E+01
  0.22471638E+01  0.89822387E+01
  0.22551386E+01  0.89577917E+01
  0.22631134E+01  0.89336898E+01
  0.22710882E+01  0.89099613E+01
  0.22790630E+01  0.88866349E+01
  0.22870378E+01  0.88637403E+01
  0.22950125E+01  0.88413078E+01
  0.23029873E+01  0.88193686E+01
  0.23109621E+01  0.87979548E+01
  0.23189369E+01  0.87770998E+01
  0.23269117E+01  0.87568379E+01
  0.23348865E+01  0.87372044E+01
  0.23428613E+01  0.87182362E+01
  0.23508361E+01  0.86999708E+01
  0.23588109E+01  0.86824470E+01
  0.23667857E+01  0.86657044E+01
  0.23747605E+01  0.86497833E+01
  0.23827352E+01  0.86347245E+01
  0.23907100E+01  0.86205690E+01
  0.23986848E+01  0.86073577E+01
  0.24066596E+01  0.85951309E+01
  0.24146344E+01  0.85839280E+01
  0.24226092E+01  0.85737869E+01
  0.24305840E+01  0.85647437E+01
  0.24385588E+01  0.85568318E+01
  0.24465336E+01  0.85500816E+01
  0.24545084E+01  0.85445201E+01
  0.24624832E+01  0.85401698E+01
  0.24704579E+01  0.85370492E+01
  0.24784327E+01  0.85351714E+01
  0.24864075E+01  0.85345446E+01
  0.24943669E+01  0.85354259E+01
  0.25023263E+01  0.85361735E+01
  0.25102856E+01  0.85367856E+01
  0.25182450E+01  0.85372601E+01
  0.25262044E+01  0.85375953E+01
  0.25341637E+01  0.85377895E+01
  0.25421231E+01  0.85378410E+01
  0.25500825E+01  0.85377483E+01
  0.25580419E+01  0.85375099E+01
  0.25660012E+01  0.85371242E+01
  0.25739606E+01  0.85365898E+01
  0.25819200E+01  0.85359052E+01
  0.25898793E+01  0.85350686E+01
  0.25978387E+01  0.85340784E+01
  0.26057981E+01  0.85329328E+01
  0.26137574E+01  0.85316298E+01
  0.26217168E+01  0.85301671E+01
  0.26296762E+01  0.85285423E+01
  0.26376355E+01  0.85267527E+01
  0.26455949E+01  0.85247954E+01
  0.26535543E+01  0.85226669E+01
  0.26615137E+01  0.85203639E+01
  0.26694730E+01  0.85178823E+01
  0.26774324E+01  0.85152182E+01
  0.26853918E+01  0.85123673E+01
  0.26933511E+01  0.85093255E+01
  0.27013105E+01  0.85060885E+01
  0.27092699E+01  0.85026528E+01
  0.27172292E+01  0.84990152E+01
  0.27251886E+01  0.84951736E+01
  0.27331480E+01  0.84911271E+01
  0.27411074E+01  0.84868762E+01
  0.27490667E+01  0.84824232E+01
  0.27570261E+01  0.84777724E+01
  0.27649855E+01  0.84729301E+01
  0.27729448E+01  0.84679044E+01
  0.27809042E+01  0.84627054E+01
  0.27888636E+01  0.84573448E+01
  0.27968229E+01  0.84518352E+01
  0.28047823E+01  0.84461905E+01
  0.28127417E+01  0.84404250E+01
  0.28207010E+01  0.84345532E+01
  0.28286604E+01  0.84285896E+01
  0.28366198E+01  0.84225485E+01
  0.28445792E+01  0.84164435E+01
  0.28525385E+01  0.84102878E+01
  0.28604979E+01  0.84040939E+01
  0.28684573E+01  0.83978736E+01
  0.28764166E+01  0.83916381E+01
  0.28843760E+01  0.83853976E+01
  0.28923354E+01  0.83791618E+01
  0.29002947E+01  0.83729398E+01
  0.29082541E+01  0.83667399E+01
  0.29162135E+01  0.83605698E+01
  0.29241729E+01  0.83544369E+01
  0.29321322E+01  0.83483479E+01
  0.29400916E+01  0.83423090E+01
  0.29480510E+01  0.83363260E+01
  0.29560103E+01  0.83304044E+01
  0.29639697E+01  0.83245490E+01
  0.29719291E+01  0.83187647E+01
  0.29798884E+01  0.83130556E+01
  0.29878478E+01  0.83074260E+01
  0.29958072E+01  0.83018794E+01
  0.30037665E+01  0.82964194E+01
  0.30117259E+01  0.82910492E+01
  0.30196853E+01  0.82857718E+01
  0.30276447E+01  0.82805899E+01
  0.30356040E+01  0.82755061E+01
  0.30435634E+01  0.82705228E+01
  0.30515228E+01  0.82656421E+01
  0.30594821E+01  0.82608662E+01
  0.30674415E+01  0.82561967E+01
  0.30754009E+01  0.82516354E+01
  0.30833602E+01  0.82471839E+01
  0.30913196E+01  0.82428436E+01
  0.30992790E+01  0.82386157E+01
  0.31072384E+01  0.82345014E+01
  0.31151977E+01  0.82305017E+01
  0.31231571E+01  0.82266176E+01
  0.31311165E+01  0.82228500E+01
  0.31390758E+01  0.82191995E+01
  0.31470352E+01  0.82156667E+01
  0.31549946E+01  0.82122524E+01
  0.31629539E+01  0.82089569E+01
  0.31709133E+01  0.82057806E+01
  0.31788727E+01  0.82027239E+01
  0.31868320E+01  0.81997871E+01
  0.31947914E+01  0.81969704E+01
  0.32027508E+01  0.81942740E+01
  0.32107102E+01  0.81916980E+01
  0.32186695E+01  0.81892424E+01
  0.32266289E+01  0.81869073E+01
  0.32345883E+01  0.81846928E+01
  0.32425476E+01  0.81825988E+01
  0.32505070E+01  0.81806252E+01
  0.32584664E+01  0.81787720E+01
  0.32664257E+01  0.81770391E+01
  0.32743851E+01  0.81754264E+01
  0.32823445E+01  0.81739338E+01
  0.32903038E+01  0.81725612E+01
  0.32982632E+01  0.81713084E+01
  0.33062226E+01  0.81701754E+01
  0.33141820E+01  0.81691620E+01
  0.33221413E+01  0.81682682E+01
  0.33301007E+01  0.81674937E+01
  0.33380601E+01  0.81668386E+01
  0.33460194E+01  0.81663026E+01
  0.33539788E+01  0.81658859E+01
  0.33619382E+01  0.81655883E+01
  0.33698975E+01  0.81654097E+01
  0.33778569E+01  0.81653502E+01
  0.33857147E+01  0.81654404E+01
  0.33935725E+01  0.81657105E+01
  0.34014303E+01  0.81661583E+01
  0.34092881E+01  0.81667802E+01
  0.34171459E+01  0.81675715E+01
  0.34250037E+01  0.81685260E+01
  0.34328616E+01  0.81696366E+01
  0.34407194E+01  0.81708948E+01
  0.34485772E+01  0.81722914E+01
  0.34564350E+01  0.81738165E+01
  0.34642928E+01  0.81754592E+01
  0.34721506E+01  0.81772084E+01
  0.34800084E+01  0.81790524E+01
  0.34878662E+01  0.81809793E+01
  0.34957240E+01  0.81829772E+01
  0.35035818E+01  0.81850340E+01
  0.35114396E+01  0.81871380E+01
  0.35192974E+01  0.81892775E+01
  0.35271552E+01  0.81914413E+01
  0.35350130E+01  0.81936186E+01
  0.35428708E+01  0.81957991E+01
  0.35507286E+01  0.81979730E+01
  0.35585864E+01  0.82001310E+01
  0.35664443E+01  0.82022648E+01
  0.35743021E+01  0.82043663E+01
  
  0.00000000E+00  0.83031696E+01
  0.79747907E-02  0.83043266E+01
  0.15949581E-01  0.83077859E+01
  0.23924372E-01  0.83135131E+01
  0.31899163E-01  0.83214516E+01
  0.39873953E-01  0.83315248E+01
  0.47848744E-01  0.83436375E+01
  0.55823535E-01  0.83576792E+01
  0.63798325E-01  0.83735267E+01
  0.71773116E-01  0.83910479E+01
  0.79747907E-01  0.84101051E+01
  0.87722697E-01  0.84305592E+01
  0.95697488E-01  0.84522738E+01
  0.10367228E+00  0.84751196E+01
  0.11164707E+00  0.84989792E+01
  0.11962186E+00  0.85237529E+01
  0.12759665E+00  0.85493658E+01
  0.13557144E+00  0.85757777E+01
  0.14354623E+00  0.86029969E+01
  0.15152102E+00  0.86310984E+01
  0.15949581E+00  0.86602369E+01
  0.16747060E+00  0.86906265E+01
  0.17544539E+00  0.87224426E+01
  0.18342019E+00  0.87556792E+01
  0.19139498E+00  0.87901183E+01
  0.19936977E+00  0.88254520E+01
  0.20734456E+00  0.88614044E+01
  0.21531935E+00  0.88977725E+01
  0.22329414E+00  0.89344169E+01
  0.23126893E+00  0.89712422E+01
  0.23924372E+00  0.90081811E+01
  0.24721851E+00  0.90451827E+01
  0.25519330E+00  0.90822058E+01
  0.26316809E+00  0.91192133E+01
  0.27114288E+00  0.91561702E+01
  0.27911767E+00  0.91930409E+01
  0.28709246E+00  0.92297886E+01
  0.29506726E+00  0.92663747E+01
  0.30304205E+00  0.93027586E+01
  0.31101684E+00  0.93388984E+01
  0.31899163E+00  0.93747512E+01
  0.32696642E+00  0.94102741E+01
  0.33494121E+00  0.94454248E+01
  0.34291600E+00  0.94801624E+01
  0.35089079E+00  0.95144488E+01
  0.35886558E+00  0.95482489E+01
  0.36684037E+00  0.95815316E+01
  0.37481516E+00  0.96142700E+01
  0.38278995E+00  0.96464422E+01
  0.39076474E+00  0.96780309E+01
  0.39873953E+00  0.97090236E+01
  0.40671432E+00  0.97394126E+01
  0.41468912E+00  0.97691941E+01
  0.42266391E+00  0.97983679E+01
  0.43063870E+00  0.98269369E+01
  0.43861349E+00  0.98549060E+01
  0.44658828E+00  0.98822818E+01
  0.45456307E+00  0.99090714E+01
  0.46253786E+00  0.99352820E+01
  0.47051265E+00  0.99609201E+01
  0.47848744E+00  0.99859908E+01
  0.48646223E+00  0.10010498E+02
  0.49443702E+00  0.10034442E+02
  0.50241181E+00  0.10057824E+02
  0.51038660E+00  0.10080641E+02
  0.51836139E+00  0.10102887E+02
  0.52633618E+00  0.10124556E+02
  0.53431098E+00  0.10145641E+02
  0.54228577E+00  0.10166131E+02
  0.55026056E+00  0.10186018E+02
  0.55823535E+00  0.10205291E+02
  0.56621014E+00  0.10223940E+02
  0.57418493E+00  0.10241957E+02
  0.58215972E+00  0.10259334E+02
  0.59013451E+00  0.10276064E+02
  0.59810930E+00  0.10292143E+02
  0.60608409E+00  0.10307568E+02
  0.61405888E+00  0.10322337E+02
  0.62203367E+00  0.10336452E+02
  0.63000846E+00  0.10349914E+02
  0.63798325E+00  0.10362727E+02
  0.64595804E+00  0.10374896E+02
  0.65393284E+00  0.10386426E+02
  0.66190763E+00  0.10397322E+02
  0.66988242E+00  0.10407590E+02
  0.67785721E+00  0.10417235E+02
  0.68583200E+00  0.10426261E+02
  0.69380679E+00  0.10434673E+02
  0.70178158E+00  0.10442472E+02
  0.70975637E+00  0.10449661E+02
  0.71773116E+00  0.10456238E+02
  0.72570595E+00  0.10462204E+02
  0.73368074E+00  0.10467555E+02
  0.74165553E+00  0.10472290E+02
  0.74963032E+00  0.10476404E+02
  0.75760511E+00  0.10479894E+02
  0.76557991E+00  0.10482756E+02
  0.77355470E+00  0.10484986E+02
  0.78152949E+00  0.10486581E+02
  0.78950428E+00  0.10487540E+02
  0.79747907E+00  0.10487859E+02
  0.80543844E+00  0.10487867E+02
  0.81339781E+00  0.10487891E+02
  0.82135718E+00  0.10487930E+02
  0.82931655E+00  0.10487986E+02
  0.83727592E+00  0.10488056E+02
  0.84523529E+00  0.10488143E+02
  0.85319465E+00  0.10488245E+02
  0.86115402E+00  0.10488362E+02
  0.86911339E+00  0.10488494E+02
  0.87707276E+00  0.10488642E+02
  0.88503213E+00  0.10488804E+02
  0.89299150E+00  0.10488981E+02
  0.90095087E+00  0.10489172E+02
  0.90891024E+00  0.10489378E+02
  0.91686961E+00  0.10489597E+02
  0.92482898E+00  0.10489830E+02
  0.93278835E+00  0.10490076E+02
  0.94074772E+00  0.10490336E+02
  0.94870709E+00  0.10490608E+02
  0.95666646E+00  0.10490892E+02
  0.96462583E+00  0.10491189E+02
  0.97258520E+00  0.10491497E+02
  0.98054457E+00  0.10491817E+02
  0.98850394E+00  0.10492148E+02
  0.99646331E+00  0.10492490E+02
  0.10044227E+01  0.10492842E+02
  0.10123820E+01  0.10493204E+02
  0.10203414E+01  0.10493575E+02
  0.10283008E+01  0.10493956E+02
  0.10362602E+01  0.10494346E+02
  0.10442195E+01  0.10494744E+02
  0.10521789E+01  0.10495150E+02
  0.10601383E+01  0.10495564E+02
  0.10680976E+01  0.10495986E+02
  0.10760570E+01  0.10496414E+02
  0.10840164E+01  0.10496849E+02
  0.10919757E+01  0.10497290E+02
  0.10999351E+01  0.10497737E+02
  0.11078945E+01  0.10498190E+02
  0.11158538E+01  0.10498648E+02
  0.11238132E+01  0.10499111E+02
  0.11317726E+01  0.10499579E+02
  0.11397320E+01  0.10500051E+02
  0.11476913E+01  0.10500527E+02
  0.11556507E+01  0.10501007E+02
  0.11636101E+01  0.10501491E+02
  0.11715694E+01  0.10501978E+02
  0.11795288E+01  0.10502468E+02
  0.11874882E+01  0.10502960E+02
  0.11954475E+01  0.10503456E+02
  0.12034069E+01  0.10503954E+02
  0.12113663E+01  0.10504454E+02
  0.12193257E+01  0.10504957E+02
  0.12272850E+01  0.10505461E+02
  0.12352444E+01  0.10505967E+02
  0.12432038E+01  0.10506475E+02
  0.12511631E+01  0.10506985E+02
  0.12591225E+01  0.10507496E+02
  0.12670819E+01  0.10508009E+02
  0.12750412E+01  0.10508523E+02
  0.12830006E+01  0.10509038E+02
  0.12909600E+01  0.10509555E+02
  0.12989193E+01  0.10510073E+02
  0.13068787E+01  0.10510591E+02
  0.13148381E+01  0.10511111E+02
  0.13227975E+01  0.10511632E+02
  0.13307568E+01  0.10512154E+02
  0.13387162E+01  0.10512677E+02
  0.13466756E+01  0.10513201E+02
  0.13546349E+01  0.10513726E+02
  0.13625943E+01  0.10514252E+02
  0.13705537E+01  0.10514778E+02
  0.13785130E+01  0.10515306E+02
  0.13864724E+01  0.10515834E+02
  0.13944318E+01  0.10516362E+02
  0.14023912E+01  0.10516892E+02
  0.14103505E+01  0.10517422E+02
  0.14183099E+01  0.10517952E+02
  0.14262693E+01  0.10518483E+02
  0.14342286E+01  0.10519014E+02
  0.14421880E+01  0.10519545E+02
  0.14501474E+01  0.10520076E+02
  0.14581067E+01  0.10520607E+02
  0.14660661E+01  0.10521138E+02
  0.14740255E+01  0.10521669E+02
  0.14819848E+01  0.10522199E+02
  0.14899442E+01  0.10522728E+02
  0.14979036E+01  0.10523256E+02
  0.15058630E+01  0.10523784E+02
  0.15138223E+01  0.10524310E+02
  0.15217817E+01  0.10524834E+02
  0.15297411E+01  0.10525357E+02
  0.15377004E+01  0.10525877E+02
  0.15456598E+01  0.10526396E+02
  0.15536192E+01  0.10526911E+02
  0.15615785E+01  0.10527424E+02
  0.15695379E+01  0.10527934E+02
  0.15774973E+01  0.10528441E+02
  0.15854567E+01  0.10528944E+02
  0.15934160E+01  0.10529443E+02
  0.16013754E+01  0.10529937E+02
  0.16093348E+01  0.10530428E+02
  0.16172941E+01  0.10530913E+02
  0.16252535E+01  0.10531394E+02
  0.16332129E+01  0.10531869E+02
  0.16411722E+01  0.10532339E+02
  0.16491316E+01  0.10532803E+02
  0.16570910E+01  0.10533261E+02
  0.16650503E+01  0.10533713E+02
  0.16730097E+01  0.10534158E+02
  0.16809691E+01  0.10534597E+02
  0.16889285E+01  0.10535029E+02
  0.16969032E+01  0.10534831E+02
  0.17048780E+01  0.10534237E+02
  0.17128528E+01  0.10533244E+02
  0.17208276E+01  0.10531846E+02
  0.17288024E+01  0.10530036E+02
  0.17367772E+01  0.10527806E+02
  0.17447520E+01  0.10525147E+02
  0.17527268E+01  0.10522047E+02
  0.17607016E+01  0.10518495E+02
  0.17686764E+01  0.10514478E+02
  0.17766512E+01  0.10509986E+02
  0.17846259E+01  0.10505005E+02
  0.17926007E+01  0.10499523E+02
  0.18005755E+01  0.10493530E+02
  0.18085503E+01  0.10487013E+02
  0.18165251E+01  0.10479963E+02
  0.18244999E+01  0.10472370E+02
  0.18324747E+01  0.10464224E+02
  0.18404495E+01  0.10455516E+02
  0.18484243E+01  0.10446240E+02
  0.18563991E+01  0.10436388E+02
  0.18643739E+01  0.10425953E+02
  0.18723486E+01  0.10414930E+02
  0.18803234E+01  0.10403312E+02
  0.18882982E+01  0.10391096E+02
  0.18962730E+01  0.10378277E+02
  0.19042478E+01  0.10364853E+02
  0.19122226E+01  0.10350820E+02
  0.19201974E+01  0.10336175E+02
  0.19281722E+01  0.10320919E+02
  0.19361470E+01  0.10305049E+02
  0.19441218E+01  0.10288566E+02
  0.19520965E+01  0.10271470E+02
  0.19600713E+01  0.10253764E+02
  0.19680461E+01  0.10235448E+02
  0.19760209E+01  0.10216526E+02
  0.19839957E+01  0.10197002E+02
  0.19919705E+01  0.10176881E+02
  0.19999453E+01  0.10156168E+02
  0.20079201E+01  0.10134869E+02
  0.20158949E+01  0.10112993E+02
  0.20238697E+01  0.10090546E+02
  0.20318445E+01  0.10067538E+02
  0.20398192E+01  0.10043979E+02
  0.20477940E+01  0.10019880E+02
  0.20557688E+01  0.99952516E+01
  0.20637436E+01  0.99701072E+01
  0.20717184E+01  0.99444597E+01
  0.20796932E+01  0.99183232E+01
  0.20876680E+01  0.98917129E+01
  0.20956428E+01  0.98646445E+01
  0.21036176E+01  0.98371350E+01
  0.21115924E+01  0.98092020E+01
  0.21195672E+01  0.97808643E+01
  0.21275419E+01  0.97521417E+01
  0.21355167E+01  0.97230551E+01
  0.21434915E+01  0.96936265E+01
  0.21514663E+01  0.96638794E+01
  0.21594411E+01  0.96338384E+01
  0.21674159E+01  0.96035298E+01
  0.21753907E+01  0.95729812E+01
  0.21833655E+01  0.95422221E+01
  0.21913403E+01  0.95112838E+01
  0.21993151E+01  0.94801994E+01
  0.22072899E+01  0.94490041E+01
  0.22152646E+01  0.94177353E+01
  0.22232394E+01  0.93864324E+01
  0.22312142E+01  0.93551374E+01
  0.22391890E+01  0.93238944E+01
  0.22471638E+01  0.92927503E+01
  0.22551386E+01  0.92617542E+01
  0.22631134E+01  0.92309577E+01
  0.22710882E+01  0.92004151E+01
